Tag1,Tag2,OERatio,Count1,Count2,Count12,CountAll
"join","query","23.8340178219204","9196","28024","1268","4844033"
"scripting","unix","23.8080717214552","5807","13139","375","4844033"
"jquery-plugins","jquery-selectors","23.804631355066","9024","5412","240","4844033"
"query","select","23.7956854159891","28024","10729","1477","4844033"
"cocoa-touch","iphone-sdk-4.0","23.7335726409235","24829","7390","899","4844033"
"rspec","ruby","23.5232430135389","5106","70255","1742","4844033"
"drupal","module","23.4608810393829","11820","4926","282","4844033"
"scripting","sed","23.4039861829858","5807","4384","123","4844033"
"jquery-mobile","mobile","23.371113291983","11318","10475","572","4844033"
"datagrid","flex","23.3511316207166","6081","20468","600","4844033"
"linux","shell","23.3309093364287","49974","15692","3777","4844033"
"cross-browser","firefox","23.312003925476","3920","13252","250","4844033"
"google","map","23.2918699253489","13140","6141","388","4844033"
"class","static","23.2125230297058","17872","5161","442","4844033"
"batch","vbscript","23.1989922526198","5413","5439","141","4844033"
"cocoa-touch","uiview","23.1943779663424","24829","6973","829","4844033"
"c","struct","23.1592283373056","91881","4842","2127","4844033"
"powershell","scripting","23.1374718867555","9554","5807","265","4844033"
"visual-studio","visual-studio-2012","23.091613497266","26713","5819","741","4844033"
"algorithm","tree","23.0528509590446","28841","4131","567","4844033"
"function","parameters","23.0521064628614","17567","5646","472","4844033"
"class","oop","23.0447600850283","17872","18195","1547","4844033"
"generics","types","23.0248891783363","12226","6625","385","4844033"
"controller","routing","23.0236388243887","4181","4227","84","4844033"
"jar","maven","22.9907070807934","5132","12645","308","4844033"
"get","url","22.9549035182084","4066","13961","269","4844033"
"header","redirect","22.9350421854732","4709","10585","236","4844033"
"binary","floating-point","22.888835862082","3798","4012","72","4844033"
"google","google-maps","22.8597483268317","13140","16062","996","4844033"
"rspec","ruby-on-rails-3","22.8440729965973","5106","42069","1013","4844033"
"listbox","xaml","22.8435559894965","3984","15542","292","4844033"
"firefox","internet-explorer","22.8236669233101","13252","18610","1162","4844033"
"git","ssh","22.8234684213274","26012","4969","609","4844033"
"ios5","xcode4","22.8073821790804","11944","5548","312","4844033"
"file-io","io","22.7276171301548","7552","4572","162","4844033"
"api","twitter","22.6902719154232","20879","7730","756","4844033"
"batch-file","windows","22.6290402418581","5198","47359","1150","4844033"
"cross-browser","internet-explorer-8","22.5990011870133","3920","5304","97","4844033"
"calendar","google","22.5405994914425","4056","13140","248","4844033"
"dns","redirect","22.5223984517119","4714","10585","232","4844033"
"delegates","event-handling","22.5095916834869","4587","4410","94","4844033"
"android-listview","android-widget","22.4803136166987","4358","4450","90","4844033"
"rubygems","ruby-on-rails","22.4600950640931","3854","111306","1989","4844033"
"rest","web-services","22.4592007330586","13935","27736","1792","4844033"
"autocomplete","combobox","22.4590110245832","5284","4939","121","4844033"
"jdbc","oracle","22.3865631455003","7701","27002","961","4844033"
"css","css3","22.3721515430768","126669","13979","8178","4844033"
"batch-file","script","22.3545003181364","5198","7337","176","4844033"
"regex","replace","22.345806288725","56503","4389","1144","4844033"
"linux","ubuntu","22.2479127926961","49974","9938","2281","4844033"
"linux","unix","22.1763283998021","49974","13139","3006","4844033"
"ado.net","transactions","22.132212109582","5152","4758","112","4844033"
"awk","script","22.1266384595238","4058","7337","136","4844033"
"hibernate","transactions","22.1038907325437","23444","4758","509","4844033"
"bash","linux","22.048895258256","20983","49974","4773","4844033"
"content-management-system","frameworks","22.0249335224693","4003","5714","104","4844033"
"java-ee","jsf","21.9625845357444","13152","14288","852","4844033"
"jsp","tomcat","21.906182737516","16936","11999","919","4844033"
"redirect","url-rewriting","21.8983146113728","10585","5329","255","4844033"
"jar","netbeans","21.8937325148621","5132","8450","196","4844033"
"c","pointers","21.8479713850513","91881","11076","4590","4844033"
"windows-phone-7","xaml","21.8349812432955","16615","15542","1164","4844033"
"dependency-injection","spring","21.8170207010392","5099","26823","616","4844033"
"firefox","safari","21.7446436615504","13252","4606","274","4844033"
"data-structures","graph","21.6801580906722","7853","6487","228","4844033"
"jquery-ajax","jquery-plugins","21.5798698536294","13905","9024","559","4844033"
"optimization","performance","21.5539950751159","10573","30226","1422","4844033"
"mercurial","svn","21.553743908726","5072","15420","348","4844033"
"insert","select","21.5356507846336","4759","10729","227","4844033"
"sql-server-2008","stored-procedures","21.4534652244904","25669","9544","1085","4844033"
"linker","visual-c++","21.4243982695748","4306","13337","254","4844033"
"interface","oop","21.4207079752237","5916","18195","476","4844033"
"download","upload","21.414747427949","3906","5212","90","4844033"
"sql-server-2005","stored-procedures","21.4036034339466","15295","9544","645","4844033"
"batch-file","scripting","21.3437454550779","5198","5807","133","4844033"
"boost","c++","21.3400722345024","8925","192988","7588","4844033"
"fonts","unicode","21.3382672377191","5353","7167","169","4844033"
"redirect","seo","21.3237718744662","10585","3863","180","4844033"
"datatable","jsf-2","21.3170711518988","4363","8177","157","4844033"
"ajax","jquery-ajax","21.3067520333565","59694","13905","3651","4844033"
"activerecord","ruby-on-rails-3.1","21.2830258617696","10247","5042","227","4844033"
"3d","camera","21.2758782381103","4902","3855","83","4844033"
"frameworks","yii","21.2303080395816","5714","4632","116","4844033"
"hash","perl","21.2276188067677","6726","26124","770","4844033"
"geolocation","google-maps-api-3","21.2038725391013","3777","7863","130","4844033"
"entity-framework","linq","21.1894240502227","23830","28252","2945","4844033"
"sql-server","stored-procedures","21.1749231750867","64741","9544","2701","4844033"
"compiler","optimization","21.1551088060993","6562","10573","303","4844033"
"msbuild","visual-studio-2012","21.1263983587347","4689","5819","119","4844033"
"cocos2d-iphone","opengl-es","21.030457374256","4630","6915","139","4844033"
"build","jar","20.9638323075113","5493","5132","122","4844033"
"nsstring","objective-c","20.9532710589407","3933","130257","2216","4844033"
"google-app-engine","python-2.7","20.9473140963539","17822","5813","448","4844033"
"cocoa-touch","uiviewcontroller","20.8810768078968","24829","5690","609","4844033"
"file","file-io","20.8175103307069","20459","7552","664","4844033"
"combobox","datagrid","20.8057211647616","4939","6081","129","4844033"
"f#","mono","20.7731062907917","4585","4323","85","4844033"
"java-ee","jsf-2","20.7645355054248","13152","8177","461","4844033"
"checkbox","listview","20.7308331024365","5784","13493","334","4844033"
"attributes","reflection","20.6556466501778","4499","8705","167","4844033"
"amazon-ec2","ubuntu","20.6473667753689","3966","9938","168","4844033"
"functional-programming","recursion","20.6458726901803","3771","6844","110","4844033"
"datagrid","silverlight","20.6447010574446","6081","24386","632","4844033"
"usercontrols","wpf","20.6093677311391","5645","62497","1501","4844033"
"asp.net-mvc","asp.net-mvc-3","20.5891789173167","56778","33133","7996","4844033"
"active-directory","dns","20.5618425835246","4048","4714","81","4844033"
"ado.net","entity-framework","20.5168432322116","5152","23830","520","4844033"
"cocoa","core-data","20.513971850622","24609","10862","1132","4844033"
"asp.net-mvc-4","visual-studio-2012","20.4778562060535","7927","5819","195","4844033"
"pointers","vector","20.4500934108469","11076","6095","285","4844033"
"image","upload","20.4345223358645","31337","5212","689","4844033"
"deployment","heroku","20.3571543731442","8142","7394","253","4844033"
"visual-studio","visual-studio-2010","20.3511353768921","26713","32906","3693","4844033"
"authentication","spring-security","20.3298685923782","12158","3802","194","4844033"
"jar","resources","20.2068267308279","5132","4531","97","4844033"
"index","solr","20.2055341540999","3786","5699","90","4844033"
"controller","rspec","20.1946402846593","4181","5106","89","4844033"
"collections","map","20.1911771326056","7032","6141","180","4844033"
"cocoa","nsstring","20.1194096570438","24609","3933","402","4844033"
"visual-c++","winapi","20.0610073806098","13337","15878","877","4844033"
"internationalization","utf-8","20.03856234085","4706","6010","117","4844033"
"scala","types","20.0381969525981","14997","6625","411","4844033"
"error-handling","exception","20.0323526609065","5298","12871","282","4844033"
"matrix","r","20.0295918063938","5460","27595","623","4844033"
"class","inheritance","19.9901280345639","17872","10508","775","4844033"
"object","reference","19.9593359698484","11450","5405","255","4844033"
"knockout.js","mvvm","19.9091105732362","5102","7964","167","4844033"
"cocoa-touch","uitableview","19.9047943338931","24829","14908","1521","4844033"
"asp-classic","iis","19.9014236277614","5913","11814","287","4844033"
"numpy","python-2.7","19.9004161413574","5318","5813","127","4844033"
"java-ee","struts2","19.8499633918646","13152","5251","283","4844033"
"msbuild","visual-studio","19.8390814913023","4689","26713","513","4844033"
"forms","post","19.8261200631882","28855","10508","1241","4844033"
"msbuild","visual-studio-2010","19.8098472254352","4689","32906","631","4844033"
"sql","tsql","19.8070501852233","127545","19604","10224","4844033"
"datatable","gridview","19.7945695222587","4363","9479","169","4844033"
"amazon-s3","upload","19.7840356499329","4134","5212","88","4844033"
"combobox","wpf","19.7419268034159","4939","62497","1258","4844033"
"python","python-3.x","19.7032888684617","179356","5058","3690","4844033"
"delegates","uiviewcontroller","19.6730616018449","4587","5690","106","4844033"
"bash","ssh","19.6521867787306","20983","4969","423","4844033"
"casting","pointers","19.6345444767048","5279","11076","237","4844033"
"command-line","unix","19.5641706348807","6784","13139","360","4844033"
"facebook","sdk","19.5560180955357","41604","5537","930","4844033"
"rest","wcf","19.517604190078","13935","29120","1635","4844033"
"google","oauth","19.4514362771258","13140","5553","293","4844033"
"webview","youtube","19.4107941323792","4875","4300","84","4844033"
"camera","video","19.3986661239955","3855","9522","147","4844033"
"mod-rewrite","seo","19.3965296256638","10667","3863","165","4844033"
"eclipse","ide","19.3476837172465","42448","4636","786","4844033"
"layout","view","19.3462771947912","10262","7149","293","4844033"
"java-ee","tomcat","19.3379658539063","13152","11999","630","4844033"
"callback","delegates","19.3296507961716","4316","4587","79","4844033"
"build","maven-2","19.3190023009604","5493","4656","102","4844033"
"attributes","magento","19.2416739911533","4499","15332","274","4844033"
"activerecord","model","19.1786150717626","10247","5472","222","4844033"
"forms","input","19.1506019154583","28855","6557","748","4844033"
"cocoa-touch","objective-c","19.1161118221895","24829","130257","12763","4844033"
"jpa","transactions","19.1044397507651","9912","4758","186","4844033"
"cocoa-touch","uitableviewcell","19.0779096184855","24829","6463","632","4844033"
"routing","webforms","19.0751149475947","4227","3905","65","4844033"
"api","oauth","19.0517365772153","20879","5553","456","4844033"
"cocoa","objective-c","19.0406864065657","24609","130257","12600","4844033"
"casting","floating-point","18.9833388166623","5279","4012","83","4844033"
